institution,city,address,course,district,telephone,email
אימפרווייט דה פיוצר בעמ,תל אביב - יפו,קלאוזנר 51,soc analyst,תל אביב והמרכז,503034711,ronit@improvate.net
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",המשרד הממוחשב,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",התקנה ושירות למיזוג השלמה 1 לדרג 2 מגמה 3820,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307","התקנה ושירות למתקני קירור ומ""א-חסרי נ' 3768",תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",התקנה ושירות למתקני קירור ומיזוג אויר מגמה 3832,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",התקנה ושירות למתקני קירור ומיזוג אויר מגמה 3833,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",התקנה ושירות למתקני קירור ומיזוג ביתיים,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",מיגון ואבטחה,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",מיגון ואבטחה - מגמה 2630,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",מיגון ואבטחה אלקטרוניים (עדכון טכנולוגי),תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",מערכות מיגון והרתעה,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",ניהול מחסן ממוחשב,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",ניהול מחסן ממוחשב,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",ניהול משרד עסקי ממוחשב,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",שירות ושימור לקוחות,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",תחזוקת מחשבים אישיים,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",תחזוקת מחשבים אישיים (עדכון טכנולוגי),תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",תחזוקת מחשבים אישיים (עדכון),תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",תחזוקת ציוד משרדי,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",תחזוקת רשתות תקשורת (עדכון טכנולוגי),תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אין ליין המכללה הטכנולוגית בע""מ",פתח תקוה,"ז'בוטינסקי 001 , ת.ד 9307",תחזוקת רשתות תקשורת עדכון,תל אביב והמרכז,03-9211112,kabala@inline.co.il
"אינטגרטיב פתרונות מחשוב בע""מ I.T.C",רחובות,רח' פרופסור פקריס 4 בנין לב התמר,פיתוח אתרים (WEB DEVELOPER),תל אביב והמרכז,,
אינטנשיונל דיפנס סטרוקתיורס,תל אביב - יפו,יגאל אלון 03,חוקרים פרטיים,תל אביב והמרכז,,
"אינטק הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למיזוג השלמה 1 לדרג 2 מגמה 3820,תל אביב והמרכז,072-2462322,ceo@intech.org.il
"אינטק הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,"התקנה ושירות למתקני קירור ומ""א לבעלי נ' 3771",תל אביב והמרכז,072-2462322,ceo@intech.org.il
"אינטק הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג  אויר (מגמה 3821),תל אביב והמרכז,072-2462322,ceo@intech.org.il
"אינטק הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אויר מגמה 3819,תל אביב והמרכז,072-2462322,ceo@intech.org.il
"אינטק הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אויר מגמה 3824,תל אביב והמרכז,072-2462322,ceo@intech.org.il
"אינטק הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אויר מגמה 3832,תל אביב והמרכז,072-2462322,ceo@intech.org.il
"אינטק הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אויר מגמה 3833,תל אביב והמרכז,072-2462322,ceo@intech.org.il
"אינטק הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,קררים חדשים ומיחזורם(עדכון טכנולוגי) 3149,תל אביב והמרכז,072-2462322,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למיזוג השלמה 1 לדרג 2 מגמה 3820,תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג  אויר (מגמה 3821),תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אוויר (3814),תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אוויר השלמה(3813),תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אויר דרג 3 (3824),תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אויר השלמה (3817),תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אויר מגמה 3819,תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אויר מגמה 3832,תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,התקנה ושירות למתקני קירור ומיזוג אויר מגמה 3833,תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,חשמלאי שירות מערכות חשמל ופיקוד מעליות (122),תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,חשמלאי שירות מערכות חשמל(4858),תל אביב והמרכז,546687979,ceo@intech.org.il
"אינטק מ.ת.א.מ הכשרות והפקות בע""מ",פתח תקוה,מבצע קדש 71,קררים חדשים ומיחזורם(עדכון טכנולוגי) 3149,תל אביב והמרכז,546687979,ceo@intech.org.il
"אינפיניטי לאנס אר. אנד. די בע""מ",רמת גן,זבוטינסקי 1,data science,תל אביב והמרכז,35176663,info@infinitylabs.co.il
"אינפיניטי לאנס אר. אנד. די בע""מ",רמת גן,זבוטינסקי 1,פיתוח תוכנה,תל אביב והמרכז,35176663,info@infinitylabs.co.il
איציק 1 בית ספר לנהיגה,באר שבע,קרן היסוד 5 באר-שבע,נהיגה מעשית על רכב משאc1 ומעלה,באר שבע והדרום,,
"איציק צורי בי""ס למקצועות היופי",עכו(כולל אז.תע.),רחוב שלום הגליל 1,איפור יופי מקצועי,חיפה והצפון,,
"איציק צורי בי""ס למקצועות היופי",עכו(כולל אז.תע.),רחוב שלום הגליל 1,איפור מקצועי,חיפה והצפון,,
"איציק צורי בי""ס למקצועות היופי",עכו(כולל אז.תע.),רחוב שלום הגליל 1,בניית ציפורניים 626,חיפה והצפון,,
"איציק צורי בי""ס למקצועות היופי",עכו(כולל אז.תע.),רחוב שלום הגליל 1,פדיקור מניקור 627,חיפה והצפון,,
איציק- בית ספר לנהיגה,אכסאל,,נהיגה מעשית על רכב משא (03),חיפה והצפון,,
איציק-בית ספר לנהיגה,פתח תקוה,בר כוכבא 62,נהיגה מעשית על אוטובוס,תל אביב והמרכז,03-9343581,izik160845@gmail.com
איציק-בית ספר לנהיגה,פתח תקוה,בר כוכבא 62,נהיגה מעשית על אוטובוס,תל אביב והמרכז,03-9343581,izik160845@gmail.com
איציק-בית ספר לנהיגה,פתח תקוה,בר כוכבא 62,נהיגה מעשית על רכב משא 03,תל אביב והמרכז,03-9343581,izik160845@gmail.com
איציק-בית ספר לנהיגה,פתח תקוה,בר כוכבא 62,נהיגה מעשית על רכב משא 03 ומעלה,תל אביב והמרכז,03-9343581,izik160845@gmail.com
איציק-בית ספר לנהיגה,פתח תקוה,בר כוכבא 62,נהיגה מעשית על רכב משאc1 ומעלה,תל אביב והמרכז,03-9343581,izik160845@gmail.com
אל-נדא,מגאר,ת.ד. 471,נהיגה מעשית על רכב משאc1 ומעלה,חיפה והצפון,,
אל.אף.איי בית ספר למקצועות היופי ולמקצועות חופשיים,כרמיאל,הכבאי 3,איפור יופי מקצועי,חיפה והצפון,522271158,offficemanager@lfayou.co.il
אל.אף.איי בית ספר למקצועות היופי ולמקצועות חופשיים,כרמיאל,הכבאי 3,איפור מקצועי,חיפה והצפון,522271158,offficemanager@lfayou.co.il
אל.אף.איי בית ספר למקצועות היופי ולמקצועות חופשיים,כרמיאל,הכבאי 3,בניית ציפורניים 626,חיפה והצפון,522271158,offficemanager@lfayou.co.il
אל.אף.איי בית ספר למקצועות היופי ולמקצועות חופשיים,כרמיאל,הכבאי 3,מזכירה  רפואית,חיפה והצפון,522271158,offficemanager@lfayou.co.il
אל.אף.איי בית ספר למקצועות היופי ולמקצועות חופשיים,כרמיאל,הכבאי 3,ספרות נשים סוג 1 (605),חיפה והצפון,522271158,offficemanager@lfayou.co.il
אל.אף.איי בית ספר למקצועות היופי ולמקצועות חופשיים,כרמיאל,הכבאי 3,ספרות סוג 1,חיפה והצפון,522271158,offficemanager@lfayou.co.il
אל.אף.איי בית ספר למקצועות היופי ולמקצועות חופשיים,כרמיאל,הכבאי 3,ספרות סוג 2,חיפה והצפון,522271158,offficemanager@lfayou.co.il
אל.אף.איי בית ספר למקצועות היופי ולמקצועות חופשיים,כרמיאל,הכבאי 3,פדיקור מניקור 627,חיפה והצפון,522271158,offficemanager@lfayou.co.il
אל.אף.איי בית ספר למקצועות היופי ולמקצועות חופשיים,כרמיאל,הכבאי 3,קוסמטיקה סוג 1,חיפה והצפון,522271158,offficemanager@lfayou.co.il
אל.אף.איי בית ספר למקצועות היופי ולמקצועות חופשיים,כרמיאל,הכבאי 3,קוסמטיקה סוג 1 (601),חיפה והצפון,522271158,offficemanager@lfayou.co.il
"אל.סי.איי.אס. המרכז הארצי להכשרה קב""טים- חוקרים וגורמי אכיפה בע""מ",רמת אפעל,"רח' היסמין 1, סימינר אפעל, מיקוד 06925",חוקרים פרטיים,תל אביב והמרכז,,
"אל.סי.איי.אס. המרכז הארצי להכשרה קב""טים- חוקרים וגורמי אכיפה בע""מ",רמת אפעל,"רח' היסמין 1, סימינר אפעל, מיקוד 06925",מתקן,תל אביב והמרכז,,
